Headline,Body ID,Stance
"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",2452,3
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1541,0
Kim Jong-un: obese leader 'fractured both ankles',818,0
Spider burrowed through tourist's stomach and up into his chest,724,0
ISIS Getting Ebola,1461,0
Magic mushrooms found at Buckingham Palace,2480,3
BREAKING: ISIS Beheads American Journalist James Wright Foley,7,0
Chugging eggnog sends Utah man to hospital,23,0
Was The Batmobile Stolen In Detroit?,1678,0
Christian Bale Is Steve Jobs,2367,0
BREAKING NEWS: Gunman 'shot dead' after wounding soldier near Canada parliament,401,0
"In Kim Jong Un's absence, his sister may rule. Or not.",2048,3
"One gunman killed in shooting on Parliament Hill in Ottawa, hunt on for other shooters",2269,0
Son Pays Off His Parents’ Mortgage for Christmas,1439,0
Kim Jong-un 'Had Surgery on Fractured Ankles',1972,3
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1764,1
Seth Rogen to play Woz in Jobs biopic,1660,0
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,1498,0
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,2125,0
How did a Texas plumber's truck end up with Syrian rebels? (+video),13,0
7 Bosnian teens get pregnant on school trip,313,0
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,40,0
Actor has his testicles stolen after meeting ‘young blonde woman at a bar’,551,0
Jilted lover chops off his penis after girlfriend dumps him,908,0
WHO investigates media reports ISIS fighters contracted Ebola,2463,0
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,403,0
Star Wars 7: JJ Abrams want to move release to summer 2015,1087,0
Report: Taliban Detainee Swapped for Bowe Bergdahl Suspected of Trying to Return to Terrorism,1813,0
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,1503,0
Islamic State militants claim to behead missing American journalist,2287,0
James Foley remembered as 'brave and tireless' journalist,1747,1
The Force Awakens' Release Date: JJ Abrams Plan for an Early Release of 'Star Wars' Movie?,1697,0
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,1772,0
#Hairgate trends on social media: iPhone 6 users complain of ripped out hair,1646,3
Christian Bale Pulls Out of Upcoming Steve Jobs Biopic,1658,0
New iOS 8 bug can delete all of your iCloud documents,221,0
Italian fisherman catches monstrous 280-pound catfish,0,0
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,615,0
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,1342,0
Macaulay Culkin Victim of Another Online Death Hoax,804,1
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',2187,0
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,698,0
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",524,0
Passenger Wears A Hazmat Suit To Dulles Airport [PHOTO],2489,0
Rodney Constantine keeps Facebook promise and turns himself in to police,2124,0
Alleged audio of Michael Brown shooting released,251,0
Psychoactive magic mushroom found in grounds of Buckingham Palace,2480,3
"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake",1224,0
ISIS supporters mourn death of ‘youngest fighter’,1627,0
"No, a bird didn't poop on Vladimir Putin",225,0
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,1968,0
"Nun gives birth, intends to keep baby",2155,0
"Gold Apple Watch Edition Could Cost As Much As $1,200",1940,0
ISIL allegedly kills US journalist in video,874,0
Man chops off his own penis after girlfriend told him he was no good in bed,503,1
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1225,0
High School Student Rumored to Have Made $72 Million Trading Stocks,409,0
Pentagon: ISIS seized materials airdropped to Kurds,2404,3
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,1943,0
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,43,0
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",225,0
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,999,3
Christian Bale in Talks to Play Steve Jobs (Exclusive),2343,3
Video shows dramatic moment bullet strikes U.S. Marine’s head — and he survives thanks to kevlar helmet,286,0
iOS 8 bug reportedly erases iCloud Drive documents when settings are reset,2423,3
An audio recording of the Michael Brown shooting has reportedly surfaced,2434,3
ISIS Getting Ebola,1904,3
Video: Marine survives Taliban sniper headshot thanks to helmet,56,0
God is a woman- Priest who died for 48 minutes claims,1549,2
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,518,0
BREAKING: ISIS Beheads American Journalist James Wright Foley,1385,0
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1589,3
Former PGA Tour player: Tiger Woods suspended for drug test failure,2367,0
The Arrest of the ISIS Leader's Wife and Son,404,0
McDonald’s Will Stop Serving Overweight Customers Beginning 1/1/15,77,0
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",2463,0
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,2299,0
White House Fence Jumper Actually Made It Pretty Far Inside,848,3
"Meteorite makes big crater in Nicaragua, government says",1722,3
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",1415,0
WHO investigates media reports ISIS fighters contracted Ebola,737,0
Rumors Of Fidel Castro's Death Circulate After Prolonged Absence From Public Life,47,0
Indian worker sacked after going on leave for 24 years,860,0
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",401,0
Hospital Officials: Kansas City Patient Not Being Treated For Ebola,1933,0
Conflicting reports on alleged IS capture of Canadian woman,1899,3
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,846,0
US confirms death of Somalia terror group leader,1176,3
US officials: Video shows American's execution,1125,0
Video shows ISIL beheading of photojournalist James Foley,2070,0
Boko Haram denies ceasefire claim by Nigeria's government,532,0
Boko Haram denies truce to release kidnapped schoolgirls,1019,0
"Are missing students in mass graves found near Iguala, Mexico?",1849,0
Senator: Detainees swapped for Bergdahl have contacted militants,903,0
Report: Amazon to Launch Ad-Supported Streaming Service,220,0
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,1789,0
Everyone chill! Banksy has NOT been arrested,1940,1
What Glenn Beck Fears May Be Done With the 11 Missing Jets,181,0
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",2314,0
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,1476,3
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,504,0
Small Meteorite Hits Managua,534,0
"Soldier, Gunman Killed In Shooting Incident Near Canadian Parliament",2269,0
U.S. airstrike kills Islamic Al Shabab terrorist leader in Somalia,1853,0
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,1938,0
CNN audio: Is this the moment Michael Brown was shot?,346,0
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,860,3
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',2327,0
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,2453,0
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,205,0
Founding Fathers-Era Time Capsule Found in Boston,690,0
KC hospital: Patient does not have symptom profile of Ebola,570,0
"North Korea leader Kim is still in charge, has injured leg: source",1252,0
Purported ISIS claim: Jordan airstrike kills female US hostage,281,0
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,2130,0
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",1660,0
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",115,0
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',1940,0
Christian Bale In Talks To Play Steve Jobs In Sony's Next Biopic,1226,2
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,176,0
IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,1233,3
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",2042,0
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",2096,0
"Why the Gold Apple Watch Edition Must Cost $10,000",2016,0
Nun 'has surprise baby' after complaining of stomach pains,1164,0
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,2187,0
SEE IT: California homeless man uses $100 gift to give food to others,825,0
Christian Bale won't play Steve Jobs,1646,0
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,1027,1
ISIS cracks down on five confirmed Ebola cases among fighters: official,720,0
Cheese addiction breaks Kim Jong-un's ankles,2153,3
Kim Jong-Un 'in hospital with two fractured ankles' after ballooning to around 20 stone and going on numerous 'meet the people' walkabout PR stunts,1097,0
South Korea: Kim Jong Un had ankle surgery to remove cyst,524,0
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,2168,3
Axl Rose Dead? Of Course Not — Tiresome Internet Death Hoax Plague Hits Guns N’ Roses Frontman,959,0
Vogue's new digs are reportedly swarming with rats,2080,0
"Bosnia: Seven underage girls return from five day school trip, pregnant",1667,3
Reports: Boko Haram may release schoolgirls as part of deal,1603,0
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',2403,0
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,2434,3
"UPDATED 'Jihadi John' identified as Mohammed Emwazi of London, reports say",2501,0
ISIS Appears To Behead American Photojournalist In YouTube Video,2130,0
Vogue’s Shiny New Office Has a Big Rat Problem,1686,0
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,281,0
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,1013,0
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",321,0
Parents are furious after seven girls aged 13-14 fall pregnant on a school trip,2504,1
Moment U.S. Marine is saved by his Kevlar helmet as Taliban sniper bullet hits him in head,2091,0
NBC weatherman caught urinating in the woods live on air,1333,2
"Catholic priest dies for 48 mins, wakes up claiming God is a woman",2515,1
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",7,0
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",2144,3
ISLAMIC STATE ‘FED MURDERED MAN TO HIS OWN MOTHER’,2349,0
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,688,3
Small Meteorite Strikes in Nicaragua's Capital City of Managua,9,1
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,1234,0
Sugarhill Gang’s Big Bank Hank dead at 57,1107,0
"Obama, Outraged Over Beheading, Vows to Stay on Course",1547,0
New Audio Shows Michael Brown Was Shot at 11 Times,450,0
Libya: Missing Libya Planes Spark Security Concerns,2162,3
Christian Bale Pulls Out of Upcoming Steve Jobs Biopic,830,0
New iOS 8 bug can delete all of your iCloud documents,1385,0
American hostage killed in rescue attempt in Yemen - senior official,2528,0
See the Crater a Meteorite Made in Nicaragua,1825,3
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",2142,0
Canadian Soldier Shot At Ottawa War Memorial: Report,40,0
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",428,0
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,2118,0
CNN audio: Is this the moment Michael Brown was shot?,2220,3
Ferguson riots: audio may have captured Michael Brown shooting,693,3
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,499,0
Spiderman' squished: Perth experts debunk spider burrowing claims,43,0
Lebanon 'holding IS leader's daughter and ex-wife',2042,0
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",958,0
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,1565,0
"Boko Haram claims to have German hostage, denies ceasefire",2272,1
Soldier shot at War Memorial; multiple shots fired in Parliament,373,0
If Only A Bird Really Did Poop on Putin,2278,0
Rapper Big Bank Hank of Sugarhill Gang dies at 57,1107,0
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2141,0
New Audio Allegedly Captures Moment Michael Brown Was Shot,450,0
Apple Watch reportedly has low-energy 'power reserve' mode,487,3
Police find mass graves with at least '15 bodies' near Mexico town where 43 students disappeared after police clash,251,0
Nigeria says it has deal with Boko Haram to release kidnapped girls,1419,3
Amazon plans a streaming-video alternative,367,0
